Episode,Avg length,Total prey reward,Avg prey reward,Total predator reward,Avg predator reward
1000,28,-3.180416097589209,-0.14729491810587686,0.0,0.0
2000,28,-3.2807289222215696,-0.14980627478681172,0.0,0.0
3000,28,-2.9415470276670326,-0.14102377180374806,0.0,0.0
4000,27,-3.4355950525008203,-0.15325964140848572,0.0,0.0
5000,28,-3.3170464930923926,-0.1502976046809989,0.0,0.0
6000,28,-2.96828052380626,-0.1391488892781903,0.0,0.0
7000,27,-3.4232581765456755,-0.15330806213823633,0.0,0.0
8000,28,-2.8571929023805605,-0.14344053883687363,0.0,0.0
9000,28,-2.8041463431391436,-0.13903319346994086,0.0,0.0
10000,29,-2.5283629631806113,-0.12968030536889563,0.0,0.0
11000,30,-2.0492164848223706,-0.11563788773536868,0.0,0.0
12000,29,-2.4083841269025092,-0.1269192174031855,0.0,0.0
13000,29,-2.258332500690746,-0.12314397321856785,0.0,0.0
14000,29,-2.148537051428963,-0.11951217588101921,0.0,0.0
15000,29,-1.9029630369845167,-0.11041986145926602,0.0,0.0
16000,31,-1.1109100141086976,-0.09241908720891241,0.0,0.0
17000,31,-1.0685363885297716,-0.08857099132475266,0.0,0.0
18000,31,-0.5743152920007415,-0.078015461489224,0.0,0.0
19000,31,-0.7004113421107621,-0.08261955325219711,0.0,0.0
20000,31,-0.3995180247856732,-0.07359964583714938,0.0,0.0
21000,32,-0.3215119846270008,-0.07358482730764661,0.0,0.0
22000,32,0.3753247602071127,-0.056607978032653154,0.0,0.0
23000,32,0.37810914551135094,-0.06343620997490454,0.0,0.0
24000,33,0.556300550408482,-0.050888359826706406,0.0,0.0
25000,33,0.6839864933269333,-0.04596545120439955,0.0,0.0
26000,35,2.0815253086352934,-0.018699817141782035,0.0,0.0
27000,35,2.520604305150474,-0.014268852971634206,0.0,0.0
28000,35,2.8127202782296803,-0.0041762497777026245,0.0,0.0
29000,35,2.65719860755859,-0.010293391143580025,0.0,0.0
30000,37,4.095986142430841,0.006130168414307964,0.0,0.0
31000,38,4.513114503225534,0.021698437044899845,0.0,0.0
32000,39,5.097423871347093,0.037335085894239554,0.0,0.0
33000,39,5.499335317438843,0.05022255214214325,0.0,0.0
34000,41,7.208822139375928,0.07187822275906346,0.0,0.0
35000,42,7.479813278426942,0.07537777566730007,0.0,0.0
36000,43,8.113057397014751,0.08886086581780572,0.0,0.0
37000,42,7.9808554612054525,0.08447081349038027,0.0,0.0
38000,43,8.66874853724707,0.09364603245985131,0.0,0.0
39000,43,8.49862301046477,0.09863934115459813,0.0,0.0
40000,44,9.02266028913897,0.10393285539410911,0.0,0.0
41000,45,10.232855696651129,0.1194854885421224,0.0,0.0
42000,46,10.411576700913475,0.11650537935977195,0.0,0.0
43000,45,9.941372596684362,0.11900679083917907,0.0,0.0
44000,46,10.165309033347118,0.11859540847737568,0.0,0.0
45000,47,11.295521895076892,0.1293119490221504,0.0,0.0
46000,49,12.172266739469682,0.14142573528427219,0.0,0.0
47000,48,11.819288906355077,0.1356136957402725,0.0,0.0
48000,50,12.811830532212896,0.1453093808853699,0.0,0.0
49000,49,12.322611367386473,0.150049772893112,0.0,0.0
50000,48,12.091384310439313,0.13989297832558334,0.0,0.0
51000,51,13.757756406746841,0.15935305542672154,0.0,0.0
52000,53,14.849989635669615,0.1570356333247664,0.0,0.0
53000,52,14.33361375536232,0.15962531205980993,0.0,0.0
54000,52,14.688823206673781,0.16207452058841923,0.0,0.0
55000,55,16.502021080042255,0.17923330823062095,0.0,0.0
56000,54,15.542079937954215,0.17549542061074777,0.0,0.0
57000,55,16.149521488783854,0.18318939610897667,0.0,0.0
