Episode,Avg length,Total prey reward,Avg prey reward,Total predator reward,Avg predator reward
199500,137,-73.21,-0.0732337678173457,-27.57,-0.064274109341161
200000,141,-73.946,-0.07344959059985824,-29.728,-0.07001804431990724
200500,139,-72.764,-0.07314744880249552,-28.986,-0.06765418600812681
201000,139,-75.962,-0.07522957130221032,-30.278,-0.07167368615726934
201500,138,-73.396,-0.07351900860689305,-28.174,-0.06719171571185621
202000,137,-74.71,-0.07434082281948569,-29.988,-0.07083273219250308
202500,137,-75.094,-0.07495845392631532,-29.866,-0.07018914507113642
203000,135,-76.638,-0.07623527981734715,-28.938,-0.06902886341711248
203500,139,-74.78,-0.07433232247290199,-30.324,-0.07212648647687851
204000,139,-75.968,-0.07519676967156166,-31.01,-0.07308093256134503
204500,140,-73.82,-0.07408132096121621,-28.824,-0.0675819362396867
205000,139,-74.16,-0.07331697021972183,-29.55,-0.06917974309021017
205500,138,-73.544,-0.07363925011161541,-29.476,-0.06858637595792315
206000,139,-74.304,-0.07461366950415098,-28.89,-0.06780748218229157
206500,135,-76.874,-0.07652211216250054,-30.252,-0.07134822748471534
207000,138,-73.88,-0.07377401148942826,-28.884,-0.06759601164487573
207500,138,-70.938,-0.07168030951522139,-27.39,-0.0637436440129633
208000,138,-72.388,-0.07240996937063403,-27.968,-0.06589834005512916
208500,137,-73.648,-0.07372404353833847,-29.082,-0.06746263604197424
209000,137,-74.15,-0.07402642632019715,-28.688,-0.0683871012285063
209500,137,-75.298,-0.07543191342366184,-29.192,-0.06812152404424363
210000,136,-74.21,-0.07442465170811567,-27.66,-0.06590669229611715
210500,137,-73.466,-0.07384934350146205,-28.28,-0.06634644799203389
211000,134,-76.48,-0.07628826067721822,-29.404,-0.06971081203860076
211500,139,-75.77,-0.07520342720996313,-29.504,-0.07053573796774257
212000,138,-74.188,-0.07377807719551716,-29.19,-0.06838718255166532
212500,138,-74.548,-0.07434838331170847,-29.522,-0.06852891600098082
213000,135,-76.242,-0.07629875599969842,-29.334,-0.0686441977349639
213500,137,-73.966,-0.07412293424065806,-28.988,-0.06748859767768273
214000,139,-72.592,-0.07279157447248392,-28.908,-0.06744500512902234
214500,137,-72.684,-0.07317167220551428,-27.372,-0.06459591929507333
215000,139,-75.384,-0.07487321687488512,-30.358,-0.07072141030707783
215500,136,-73.856,-0.07424148703981237,-27.668,-0.06463059813860882
216000,139,-71.02,-0.07116279217565304,-28.25,-0.06598707379240286
216500,137,-72.24,-0.07260919905174582,-27.336,-0.0652840981581159
217000,139,-71.996,-0.07272411819727102,-27.396,-0.06405193083535718
217500,140,-74.534,-0.07373094726515483,-30.164,-0.07065380734161887
218000,138,-70.46,-0.07142003107798174,-26.594,-0.061052654154209414
218500,138,-72.488,-0.0735307484037363,-28.292,-0.06460516779934164
219000,139,-73.17,-0.07350852452559595,-28.168,-0.06545385765105188
219500,140,-71.798,-0.07210308910575203,-27.84,-0.06505727210597438
220000,135,-73.338,-0.07407043087526775,-27.452,-0.06419938223164592
220500,137,-70.386,-0.07161102556736959,-26.364,-0.06124503542819003
221000,145,-70.45,-0.06987735730662943,-28.428,-0.0663872176837348
221500,140,-70.124,-0.07050176744812661,-27.614,-0.06425038419941034
222000,139,-72.97,-0.07277912488214955,-28.522,-0.06669450498100493
222500,137,-71.94,-0.07287608543483262,-26.964,-0.06289572898918735
223000,136,-72.024,-0.07283217587008817,-27.192,-0.06417636992159365
223500,137,-74.7,-0.07460157923122042,-28.042,-0.06552139399858864
224000,139,-75.306,-0.07492290358456409,-29.914,-0.07007207201069932
224500,140,-74.422,-0.07324605865684201,-29.586,-0.06942480499437088
225000,139,-74.016,-0.07361912783043448,-27.514,-0.06458974321653785
225500,138,-72.59,-0.0725230616902862,-28.198,-0.0653544486123736
226000,140,-75.216,-0.07460306556500185,-29.506,-0.06964859486403802
226500,137,-74.934,-0.0747462029155485,-29.284,-0.06904285431024618
227000,140,-74.182,-0.07348487590259563,-30.21,-0.0704530512660231
227500,141,-73.906,-0.07340988806994984,-29.634,-0.06962843652735669
228000,136,-71.434,-0.07266262549530914,-27.372,-0.06302125866180651
228500,138,-73.51,-0.07334962654753459,-28.888,-0.06682641243701404
229000,140,-72.644,-0.0721148853272395,-29.23,-0.06847142021614856
229500,139,-74.788,-0.07422075032813719,-29.812,-0.06922137651806445
230000,141,-72.596,-0.07292312600272081,-28.54,-0.06608355933115488
230500,134,-73.678,-0.07466489093202319,-27.188,-0.0637654163743997
231000,142,-72.96,-0.07202024003060253,-29.188,-0.068491998967736
231500,135,-70.106,-0.07159702483070922,-25.708,-0.05989570232362517
232000,140,-72.638,-0.0727135380100464,-28.7,-0.0666391796358582
232500,142,-73.144,-0.07334295564315076,-29.492,-0.06818528088763288
233000,139,-70.92,-0.07125099899365,-27.616,-0.06368186885130087
233500,138,-73.236,-0.07355936985666359,-28.9,-0.06660158660803212
234000,139,-71.408,-0.07216667990375025,-28.694,-0.06616083000889726
234500,137,-73.094,-0.07373051970006701,-28.456,-0.06485672329623952
235000,140,-72.68,-0.07286463547947508,-28.466,-0.06664550188676041
235500,135,-75.248,-0.07548024872770337,-28.398,-0.06680604132488284
236000,141,-72.66,-0.0720213958061488,-29.338,-0.06827834861792387
236500,139,-72.19,-0.07269039426149367,-28.316,-0.06578799897459574
237000,136,-73.004,-0.07380144238297781,-27.522,-0.06425798889919472
237500,139,-73.196,-0.07334769293503092,-27.816,-0.06500795877465322
238000,142,-71.954,-0.07154266005980965,-29.898,-0.06862069327068827
238500,141,-70.972,-0.07097585370636661,-27.324,-0.06333679982956868
239000,137,-73.006,-0.07365749582029994,-29.004,-0.06677434115117474
239500,139,-71.68,-0.07207875749846542,-27.92,-0.06468719312991267
240000,136,-72.192,-0.07280990439414307,-27.816,-0.06444427718149144
240500,140,-71.82,-0.07227659194860214,-28.278,-0.06616251076896593
241000,139,-73.556,-0.073542566156237,-29.826,-0.06905036238846492
241500,137,-71.162,-0.07147667625615187,-28.022,-0.06536751859475104
242000,137,-71.734,-0.07284480575573392,-26.948,-0.062293589173351066
242500,134,-72.236,-0.07298825004452636,-27.064,-0.06302970665440283
243000,139,-72.93,-0.07298714043373941,-29.132,-0.06780659535260965
243500,139,-72.474,-0.07253101755109308,-27.786,-0.06508127680519261
244000,140,-71.02,-0.07079087565383614,-27.952,-0.06501591165551265
244500,139,-70.168,-0.07039840961089833,-27.492,-0.06416968883840413
245000,139,-68.638,-0.0697284277643207,-27.0,-0.06147029527188871
245500,137,-71.434,-0.07239280491319083,-26.768,-0.062396903308391524
246000,141,-71.994,-0.072077658790332,-27.736,-0.06487442819861723
246500,139,-71.956,-0.07236856955608414,-28.14,-0.06410643382734844
247000,139,-72.728,-0.07298625227288041,-27.45,-0.06455575547557721
247500,136,-73.034,-0.07311132662624402,-27.668,-0.06520682049147021
248000,139,-71.96,-0.07210616066849253,-27.92,-0.06564874925104303
248500,136,-68.694,-0.07042374708985459,-25.44,-0.0583365963289906
249000,141,-68.86,-0.06939901468543852,-26.958,-0.06139312220366053
249500,137,-72.394,-0.07285351164658277,-28.512,-0.0651824774728591
250000,138,-70.52,-0.07228676608079058,-26.93,-0.06125665863435501
250500,138,-71.608,-0.07253773382406176,-27.394,-0.06301009881382778
251000,139,-72.196,-0.07284772719158511,-28.214,-0.06502299307541663
251500,138,-70.892,-0.07126336635995045,-27.456,-0.06354699679906875
252000,137,-71.468,-0.07214974745102952,-27.558,-0.06320826441553891
252500,138,-70.892,-0.07177711072726765,-27.118,-0.062766345209155
253000,139,-70.134,-0.07146979137530506,-27.438,-0.0632255248266097
253500,138,-69.644,-0.07065335095518188,-26.652,-0.06052788308237836
254000,137,-69.302,-0.07071180759606667,-26.27,-0.06053298513998019
254500,139,-70.032,-0.07070299924341193,-26.578,-0.060916778111001456
255000,136,-70.252,-0.07151255860315449,-26.994,-0.06183217461449368
255500,141,-68.088,-0.06887322486912738,-26.814,-0.060987452163994926
256000,137,-71.422,-0.07233798693040827,-26.31,-0.061281300429117926
256500,141,-71.74,-0.07158652827077658,-28.232,-0.06506675549884518
257000,138,-68.436,-0.06960405006780704,-26.74,-0.06197240948282729
257500,138,-70.312,-0.07098631290279941,-27.066,-0.06245596395844998
258000,137,-70.598,-0.0720275653479388,-27.612,-0.0637661370626632
258500,141,-70.916,-0.07156013417564364,-27.662,-0.06393190196380626
259000,143,-71.332,-0.0708968683137145,-28.644,-0.06605287742727337
259500,142,-70.0,-0.07057739267929722,-27.992,-0.06417479223527581
260000,138,-72.604,-0.07301782681576305,-28.23,-0.06593138001061145
260500,138,-70.958,-0.07169227652662379,-27.896,-0.0645446352539757
261000,137,-70.072,-0.07087347846580551,-26.428,-0.060551733593297165
261500,141,-68.56,-0.06865131112025752,-27.596,-0.06219367997286678
262000,139,-69.066,-0.06956469722237356,-25.842,-0.059409124737030874
262500,139,-70.742,-0.07179065529598602,-27.384,-0.06305054679637748
263000,140,-71.322,-0.07223562755593825,-27.598,-0.063321156139482
263500,140,-73.032,-0.07303671199862184,-28.298,-0.06635027327729898
264000,144,-69.22,-0.06989239792689779,-27.828,-0.06311131091813396
264500,136,-72.436,-0.07317089153606303,-27.604,-0.06440854614236693
265000,140,-70.782,-0.07184606872212441,-27.698,-0.06322457585345422
265500,141,-69.486,-0.06997087482839183,-27.596,-0.06297708132782498
266000,141,-70.008,-0.07070876712835619,-27.492,-0.06275689052751911
266500,138,-70.932,-0.07162835659285993,-26.248,-0.06072133903049905
267000,137,-70.488,-0.07126639554861741,-27.294,-0.06261224576584652
267500,139,-70.45,-0.0707789800813193,-26.752,-0.06172264812626454
268000,135,-71.938,-0.07260208684708401,-27.342,-0.06263699542776441
268500,138,-70.5,-0.0706393308841924,-27.176,-0.0624140039632036
269000,137,-69.898,-0.07091330858886621,-26.33,-0.060587055695038465
269500,138,-70.72,-0.07121663849910068,-26.294,-0.06120431377854009
270000,140,-72.558,-0.07213656039955328,-29.018,-0.06731535842464402
270500,138,-71.618,-0.0719585780481023,-27.242,-0.0633687011431005
271000,137,-71.102,-0.07183701993295953,-27.564,-0.06320799333210729
271500,144,-71.2,-0.07081471717450057,-28.886,-0.06668077631540445
272000,135,-71.13,-0.07177277532173307,-26.98,-0.06275051976567482
272500,138,-72.526,-0.07257989470321949,-28.13,-0.06506468250170623
273000,139,-72.432,-0.0726250390953217,-29.76,-0.06815397751937093
273500,134,-72.476,-0.07342021756976155,-27.04,-0.06305919413056854
274000,141,-71.13,-0.07103686748362302,-27.918,-0.06428523365880894
274500,143,-71.34,-0.07095728509097725,-29.12,-0.06697860039178329
275000,138,-71.804,-0.0721346403193674,-28.044,-0.0653857265148556
275500,142,-68.804,-0.0692415415639187,-26.774,-0.06190393833455486
276000,142,-69.858,-0.07013084474064,-27.016,-0.06272569548202689
276500,140,-70.448,-0.0712543635762432,-27.204,-0.062456157918944044
277000,140,-70.468,-0.07114202616472581,-28.212,-0.06416760060443825
277500,139,-70.578,-0.07091734932226632,-26.862,-0.06319638474955769
278000,137,-72.458,-0.0726275044272435,-27.59,-0.06434945958263166
278500,142,-70.0,-0.06989051596935783,-27.86,-0.06448572816614209
279000,141,-71.136,-0.0708291899189528,-27.818,-0.06485096391808902
279500,139,-72.792,-0.07287784553690034,-28.018,-0.06489655175125826
280000,142,-71.048,-0.07109051186305883,-28.754,-0.06663293359691921
280500,137,-72.578,-0.07335853203132323,-27.722,-0.06379693446063388
281000,140,-71.64,-0.07216302516569141,-28.974,-0.06636361327147154
281500,137,-72.302,-0.07317147450582315,-27.986,-0.06531433863811567
282000,137,-70.94,-0.0720414526305053,-26.638,-0.06196309582153666
282500,140,-70.92,-0.07106632810112556,-29.0,-0.06748092028793573
283000,139,-70.0,-0.07064682356319402,-28.514,-0.06465440893432181
283500,134,-73.716,-0.07407662320822553,-27.858,-0.0656079491160714
284000,137,-70.992,-0.07178694686259514,-26.82,-0.06256489363379354
284500,138,-71.932,-0.07235698540411885,-27.592,-0.06445171856081867
285000,141,-71.298,-0.07190991931402162,-28.224,-0.06623776229180399
285500,140,-71.978,-0.07218215290746947,-28.024,-0.0650285590683875
286000,138,-72.714,-0.07311765190677351,-28.372,-0.06584874914876276
286500,141,-69.92,-0.06994257886613857,-27.536,-0.06341742580718324
287000,141,-70.494,-0.07082315136344983,-28.756,-0.06538645944808784
287500,138,-72.596,-0.07340224553815065,-27.694,-0.06389090171860708
288000,139,-71.64,-0.0718389148124924,-29.026,-0.06689827332948757
288500,139,-72.232,-0.07231668338298286,-27.886,-0.06455839112764183
289000,142,-72.784,-0.07227465073792427,-29.342,-0.06798823293122164
289500,141,-73.648,-0.07343150249205402,-28.748,-0.06756794636512967
290000,140,-73.076,-0.07293853699967051,-29.046,-0.06823311765389216
290500,139,-71.346,-0.07136528483795529,-27.984,-0.06467539267271881
291000,141,-72.516,-0.07238043860391212,-27.96,-0.06561493604121246
291500,137,-71.924,-0.0726150921745005,-26.898,-0.06250617533899185
292000,139,-72.2,-0.07275805449024954,-27.828,-0.06486955816665495
292500,141,-71.13,-0.07098991071292117,-27.934,-0.06595143965583093
293000,137,-73.734,-0.07409730328334754,-28.046,-0.06493645780604446
293500,143,-71.876,-0.07137654364882653,-29.8,-0.06922912267016292
294000,143,-71.774,-0.07149097549493906,-29.594,-0.06868192778600127
294500,142,-72.73,-0.07303025095421956,-27.21,-0.06344679158076796
295000,138,-71.616,-0.0722503648508566,-27.29,-0.06409094233643162
295500,144,-70.502,-0.07019000133737151,-29.692,-0.06949764675119005
296000,139,-72.74,-0.07350025329664317,-27.968,-0.06617497797514682
296500,143,-71.834,-0.07170608821575704,-29.824,-0.06967033691151997
297000,139,-71.964,-0.07245038548995307,-28.144,-0.06562046316657674
297500,142,-69.828,-0.0703835329519051,-27.498,-0.0642866745812676
298000,142,-71.972,-0.0719172918554701,-29.278,-0.06777815483725305
298500,143,-72.738,-0.07241151681567871,-29.382,-0.06795211168860027
299000,142,-70.048,-0.07051463386641718,-27.622,-0.06422653680368867
299500,136,-72.518,-0.0732938654639585,-27.696,-0.06462162033317019
300000,138,-73.834,-0.07383387525721384,-28.884,-0.06786810514122373
300500,139,-73.236,-0.07335629940848651,-28.39,-0.06637916827749339
301000,143,-70.614,-0.07104605694105404,-27.096,-0.06309593120262674
301500,141,-69.54,-0.07058981516956576,-27.498,-0.06285760871942857
302000,142,-70.982,-0.07130698074420455,-28.274,-0.06403177796166265
302500,140,-69.814,-0.07124300793621113,-26.638,-0.061576256082154904
303000,136,-71.902,-0.0725868987947315,-27.26,-0.06285920985353444
303500,139,-72.554,-0.07263529882261854,-28.912,-0.06621592454667023
304000,139,-70.702,-0.07140936018076588,-28.182,-0.06443616770081069
304500,140,-69.152,-0.07057099519939922,-25.918,-0.05911511260828994
305000,139,-72.08,-0.07283541519814805,-28.168,-0.06506836866251824
305500,138,-70.412,-0.07198525815327575,-26.306,-0.06049362939021738
306000,138,-71.526,-0.07260824667584195,-26.62,-0.061882515462150525
306500,139,-72.466,-0.07309251890641003,-28.202,-0.06532054757980624
307000,143,-71.364,-0.0713510449579116,-29.374,-0.0681871724118155
307500,142,-70.628,-0.07053769620127233,-28.646,-0.06611025426374613
308000,138,-71.458,-0.0719559361627996,-26.382,-0.06155569590117473
308500,139,-71.232,-0.07250684213823373,-26.71,-0.06117627105159517
309000,139,-72.602,-0.07331586183006006,-27.5,-0.0637839732290174
309500,140,-69.926,-0.07091055478770186,-27.244,-0.06303259106648003
310000,137,-71.982,-0.07282860693622237,-26.744,-0.06261458250221057
310500,142,-70.13,-0.07061457293438797,-27.168,-0.062438646273149725
311000,137,-69.072,-0.06979523169907198,-24.796,-0.058013219426210745
311500,138,-71.722,-0.0721792757901189,-27.298,-0.06362395013245385
312000,139,-70.126,-0.07151676534626579,-26.57,-0.06078886246589929
312500,142,-68.878,-0.06831932211696022,-27.162,-0.061972115895021246
313000,142,-70.308,-0.07081138709503212,-27.592,-0.06379865622897204
313500,140,-72.802,-0.0728223080370953,-28.37,-0.066611933617115
314000,139,-70.192,-0.07097094370690904,-26.926,-0.06254105051045984
314500,145,-71.198,-0.07062322524184826,-30.23,-0.06851003445515087
315000,143,-71.43,-0.07172583226880966,-28.518,-0.0658122438257084
315500,139,-71.484,-0.07200719655351806,-27.956,-0.06491734308819298
316000,138,-72.054,-0.07232185363507704,-27.72,-0.06452909916960799
316500,143,-71.042,-0.07075227244287734,-28.234,-0.06560177380061759
317000,141,-70.288,-0.07012787067421392,-28.648,-0.06554372178206681
317500,141,-73.358,-0.07305005154975472,-28.608,-0.06749440536981988
318000,140,-69.864,-0.07057380680753612,-27.418,-0.06274622522309674
318500,144,-70.86,-0.0707679170804578,-28.028,-0.06443355604339908
319000,143,-72.876,-0.0725708853781432,-29.668,-0.06949781154941446
319500,141,-72.576,-0.07279362963653037,-29.012,-0.06686535303620833
320000,140,-71.222,-0.07163944542814674,-27.256,-0.06326144253295432
320500,145,-69.106,-0.06911795232112188,-29.344,-0.06759792281791142
321000,141,-71.982,-0.07216764445787335,-28.178,-0.0657861684854266
321500,143,-71.55,-0.07153574669594899,-28.536,-0.06621202137254494
322000,142,-72.816,-0.0723271529413947,-28.788,-0.06738316696737769
322500,145,-68.522,-0.06907474600819123,-28.924,-0.06579602762963584
323000,145,-70.362,-0.07017369165869601,-29.364,-0.06734099481368902
323500,139,-68.714,-0.06953560279413164,-26.194,-0.0598857793242932
324000,140,-71.394,-0.07143315138711576,-26.93,-0.06274278025132239
324500,137,-71.376,-0.07222500235064112,-27.44,-0.06331276289961311
325000,140,-70.65,-0.07147250262555432,-27.434,-0.06255880493950126
325500,139,-69.71,-0.07006082975706564,-26.916,-0.06135595437961304
326000,142,-70.06,-0.06961291849828749,-28.4,-0.06546278434905309
326500,140,-70.068,-0.07029524910516897,-27.646,-0.06485360780075226
327000,138,-70.728,-0.07104870063655086,-26.63,-0.061749677438471824
327500,141,-71.502,-0.07159277842465951,-28.794,-0.06675711169999426
328000,135,-69.704,-0.07150448668746053,-25.69,-0.05979707506080255
328500,141,-73.014,-0.07249873806045834,-28.088,-0.06502242170500279
329000,141,-68.914,-0.06969833800310982,-26.354,-0.06097992835617762
329500,141,-68.906,-0.06998688265410141,-26.938,-0.06243954960513297
330000,139,-72.136,-0.07272973740654093,-27.042,-0.062757350804085
330500,139,-70.3,-0.07061956278258542,-27.672,-0.06392744535681917
331000,141,-70.162,-0.07027545106183372,-28.208,-0.06540501514730095
331500,138,-70.316,-0.07078022501942594,-26.804,-0.062326485499784236
332000,143,-70.798,-0.07056388686101259,-28.262,-0.06521711612982155
332500,138,-71.692,-0.07219239269375485,-26.826,-0.062379641042902806
333000,140,-70.862,-0.07176929247693055,-27.338,-0.06269031723062632
333500,143,-68.788,-0.06885454251492241,-27.478,-0.0630226448196802
334000,142,-67.58,-0.06853429681546937,-26.944,-0.06289908740418433
334500,140,-68.736,-0.06883466117901048,-26.826,-0.0617376294653138
335000,140,-68.064,-0.06812649064774154,-25.23,-0.05883011175381202
335500,143,-68.9,-0.06845891545646861,-27.12,-0.06260585556406803
336000,143,-67.712,-0.0673361205471224,-27.356,-0.06292522448771576
336500,140,-68.774,-0.06916416308894578,-25.716,-0.05874437092192682
337000,141,-66.944,-0.06769489519112543,-26.266,-0.059472000177810264
337500,142,-67.082,-0.0678165019943358,-26.918,-0.06025258830726673
338000,144,-68.486,-0.06856692532941217,-27.79,-0.06308994054878518
338500,140,-68.642,-0.06863817647360719,-26.892,-0.06215946622991945
339000,140,-69.28,-0.06999474949370361,-27.248,-0.0618448899292143
339500,141,-71.578,-0.07175341082076316,-27.814,-0.06457457239702381
340000,140,-66.79,-0.06755564039721933,-26.62,-0.059759831382608576
340500,142,-72.622,-0.0722940265420512,-28.942,-0.06662957855842054
